url,post_url,comment_text_clean,score,sentiment,final_account_type,polarity
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I just got broken up with but I literally can’t get out of bed,-0.6,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Me last year,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,am i not unique.,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Say it louder for the people in the back!!! my favorite body that I ever had,0.6,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Hey so this is me right now that’s crazy😃,0.4,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,That user is something,-0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,heavy on “she was so disciplined”😫😫,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,currently me,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,i loved this phase in my life,0.5,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,this is me currently.,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,bringing this back!,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@me last year,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Me currently 😭,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,How did you lose that 15 pounds so fast,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Are we just all the same person?🤨,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,ab to enter this era,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,literally never have had an original experience,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,the losing weight part after the breakup,-0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,This me rn I hope it never ends,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me rn 😃,0.4,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Me rn but the tanning,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me right now,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,14..,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I want this,0.6,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me rn at 20 💔,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,omg me when i was 16,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,this is the goal,0.5,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me when i was 15,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me rn!!,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,At 15-16 I was a whole different girl,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,p,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,"Nghe nói trên trái đất có 8 tỷ người, sao mình lại may mắn được gặp bạn nhỉ?",0.4,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Compulsion =/= discipline.,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Hay ra dẻ quá à!,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,tsss.,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I think there’s another word for that,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@meagan THIS IS LITERALLY ME,0.5,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@kaelyn,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@brooke_martin05,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@angelina a heartbreak and tennis got me real bad,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@kate,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,😁😁😁,0.8,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,🙏🙏🙏,0.5,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,😛,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@🕺🏽 F i 🕳️ n a 🕺🏽 besides the tanning yes literally been there !,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,😂😂😂,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@carolina me rn,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,😌😌😌,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,👪,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,💔,-0.5,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,🔥🔥🔥,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,16 but ya @No,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@nicolewalczaak,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@ZZ,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,breakups are the key to glow ups 💐🥲🙃 (I love my boyfriend),0.4,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,you got my vote for miss tictok,0.6,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I need to go into a break up rn,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,so how does one get this (asking for a friend),0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,need this bro,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,"lost 114 all at once, my life with food and weight gain is so difficult i daydream about it and cry in the shower ""am i going to have to watch everything and starve myself while im a wife with kids???""",-0.8,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Oh fuck so we all went through this?,-0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,me when i was 15 on no birth control 💔,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,ME TO MY CORE RN,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,😫😫😫,-0.5,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,hmmm thats awfully tempting,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,follow me pleasee so i can get a good grade on my school project,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,"so what was the diet, I’m and excersises",0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,@NIKKA ⚡️no thats soooo sadddddd (pls tell me how),-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Me when I look at ur page 🥱,-0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,15 but same difference #missher,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Went from 115 to 90,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Lost 10 pounds in 5 days.,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,soo u wanna share the diet??,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I just screamed in pain STFU,-0.5,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,I lost 30 inna week don’t by drinking water and eating nothing don’t recommend ot tho,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,If I knew I had a year to live I’d be in the tanning bed every day,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Peakkkk,0.5,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,Literally fucking how please help a girl out 🙏,0.2,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,shoot girl gimme some of that,0.3,Positive,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,oh my god i’m gonna cry rn u clocked tf out of me,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,“she was so disciplined” no she didn’t eat and was severely depressed girly,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,hi so this is definitely not something to look up to and this perpetuates the idea that young girls need to be skinny hope that helps 🩷🩷🩷,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,lets not make ed's cute,-0.3,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,My daughter (21) had a bad breakup yesterday. Her whole life imploded when she got a text (with pics) revealing him as a chronic cheater. He’s literal garbage. I hope she doesn’t spiral into her ED.,-0.5,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,what’s with the double lightning bolts?,0.0,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,What do you ask for your hair,0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,was she disciplined or was she just sick,-0.1,Neutral,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,recently asked my bf to start emotionally abvsing me so i can lose 15lbs again ❤️,-0.4,Negative,Influencer,
https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,https://www.tiktok.com/@luciana.cancel/video/7474027521420447006,"Ngoan hiền quá thì bị bắt nạt, hư một chút cho đời nó đẹp.",0.2,Neutral,Influencer,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,your videos are so comforting I always look forward to seeing them!!![happy],0.6,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,How do you count the calories? Like how do you know?,0.1,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,"Are you south Asian by any chance? I’m just asking😭 because the curries you had on your plate were very similar to Sri Lankan ones, but I’m not fully sure!",0.1,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,is this coffe zero calories,0.0,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,ur doing so good!! do u count cals? <3,0.4,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,looks so yummy!,0.5,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,i love ur videos sm,0.7,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,Amazing job ml!! Keep it up and stay safe💗💗,0.8,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,ur pretty just the way u are u don't need too loss weight 😭💗💗💗,0.5,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,can you tell me how many cals you eat in a day? I'm trying to lose wait too and I eat a little less then 1500 cals.,-0.1,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,How many kilograms did you lose?,0.0,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,Looks delicious!,0.4,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,"I love how you do simple meals, id wish to do that but My parents controll what i eat😕",-0.1,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,Супер 🫰🤭,0.6,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,May i ask if you already lost some weight?,0.0,Neutral,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,Yummers,0.5,Positive,Food & Beverage,
https://www.tiktok.com/@lyzths/video/7475083082983410966,https://www.tiktok.com/@lyzths/video/7475083082983410966,Which coffee do you use pookie? 🐬,0.0,Neutral,Food & Beverage,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,how did you keep your tiddies,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Hopefully it works🥲 I started January 27th 2025,-0.2,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,What work out please,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,u need to tell us the workout out too😭😭,-0.2,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Dammnnn impressive great job girl,0.7,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,I went from 120 to 90 💯,0.8,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Omg I bought this workout and I totally forgot I had it will start tomoz 😃,0.3,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Share the tips 🫨💪🏻💪🏻💪🏻,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,we can do it girliess,0.4,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,tell me the secret,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,And u were able to keep ur 🍈 too 😭,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,how? I want this so bad😭,-0.3,Negative,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,My inspiration,0.5,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,remind me,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Body tea😍,0.5,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Yay!!!! Good for you! You are going to destroy us this summer 🥰😁,0.9,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,I will make it too till summer I hope,0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,yaaas girllll,0.5,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,GIRL HOWWW,0.3,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,And you did that 😍😍😍,0.6,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Yess omw to workout rn🙏🏼🙏🏼🏃🏽‍♀️,0.4,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,cleaning my fypp,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Amazing. Great work.,0.7,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,U did that 🔥,0.5,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Beauty,0.4,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Relatable ❤️,0.3,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,BOEM MAMAAAAA🔥🔥🔥,0.6,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,👍👍👍,0.3,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,🥰,0.7,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,@⋆୨୧⋆ GIRL MOTIVATIONNN,0.4,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,😍😍😍,1.0,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,💪🏾,0.4,Positive,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Me if I lost 30 📏,-0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,Hmmn you have a video wearing a nice dress because i got to make sure i jump in that dms😭🤣,0.2,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,https://www.tiktok.com/@mynameisuccesss/video/7466163700576128278,body is tea,0.2,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,but I want abs 😭,-0.3,Negative,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,"220 at 15 5,10 I don’t know what to do",-0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,Should i cut? 71.3kg at 14 with a height of 5'4-5'5,-0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,im 235lbb15 5'9 barely hitting puberty [sticker],-0.2,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,should i cut 14 79 kg 171cm?,-0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,ima around 177 at 13 at 63kg should i cut?,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,Im 13 and 153 cm tall and weigh 57 kg should i cut or lean bulk,0.0,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,"103 kg at 13 5,8 I don't know what to do",-0.1,Neutral,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,My BMI says im 98% at risk of beong overweight,-0.5,Negative,Fitness Coach / Gym,
https://www.tiktok.com/@calebokai/video/7327797602970373419,https://www.tiktok.com/@calebokai/video/7327797602970373419,I’m 15 percent bf 163 cm at 31🔄 should I cut,0.0,Neutral,Fitness Coach / Gym,
